date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:08:03	1764/1764	---M--	200	added ('OK')	image/png	etag:%229c-6e4%22	https://www.epfl.ch/img/close.png	C:/Users/j-wu1/Downloads/test4web/www.epfl.ch/img/close.png	(from https://www.epfl.ch/css/epfl.css)
21:08:03	271/271	---M--	200	added ('OK')	image/png	etag:%2299-10f%22	https://www.epfl.ch/img/bubble_arrow_top.png	C:/Users/j-wu1/Downloads/test4web/www.epfl.ch/img/bubble_arrow_top.png	(from https://www.epfl.ch/css/epfl.css)
21:08:03	156/156	---M--	200	added ('OK')	image/png	etag:%227bd8-9c%22	https://www.epfl.ch/img/bubble_arrow_down.png	C:/Users/j-wu1/Downloads/test4web/www.epfl.ch/img/bubble_arrow_down.png	(from https://www.epfl.ch/css/epfl.css)
21:08:04	112/112	---M--	200	added ('OK')	image/png	etag:%229e-70%22	https://www.epfl.ch/img/dot.png	C:/Users/j-wu1/Downloads/test4web/www.epfl.ch/img/dot.png	(from https://www.epfl.ch/css/epfl.css)
21:08:04	43/43	---M--	200	added ('OK')	image/gif	etag:%22c3-2b%22	https://www.epfl.ch/img/underline-white.gif	C:/Users/j-wu1/Downloads/test4web/www.epfl.ch/img/underline-white.gif	(from https://www.epfl.ch/css/epfl.css)
21:08:04	84/84	---M--	200	added ('OK')	image/gif	etag:%227bd6-54%22	https://www.epfl.ch/img/arrow-more.gif	C:/Users/j-wu1/Downloads/test4web/www.epfl.ch/img/arrow-more.gif	(from https://www.epfl.ch/css/epfl.css)
21:08:04	56/56	---M--	200	added ('OK')	image/gif	etag:%227bd5-38%22	https://www.epfl.ch/img/arrow-more-white.gif	C:/Users/j-wu1/Downloads/test4web/www.epfl.ch/img/arrow-more-white.gif	(from https://www.epfl.ch/css/epfl.css)
21:08:04	1268/1268	---M--	200	added ('OK')	image/png	etag:%22a6-4f4%22	https://www.epfl.ch/img/icon_video.png	C:/Users/j-wu1/Downloads/test4web/www.epfl.ch/img/icon_video.png	(from https://www.epfl.ch/css/epfl.css)
21:08:05	9135/9135	---M--	200	added ('OK')	image/png	etag:%227bf9-23af%22	https://www.epfl.ch/img/news-categories-fr.png	C:/Users/j-wu1/Downloads/test4web/www.epfl.ch/img/news-categories-fr.png	(from https://www.epfl.ch/css/epfl.css)
21:08:05	13440/13440	---M--	200	added ('OK')	image/png	etag:%227bf7-3480%22	https://www.epfl.ch/img/news-categories-en.png	C:/Users/j-wu1/Downloads/test4web/www.epfl.ch/img/news-categories-en.png	(from https://www.epfl.ch/css/epfl.css)
21:08:05	86/86	---M--	200	added ('OK')	image/png	etag:%227bf3-56%22	https://www.epfl.ch/img/main-navigation.png	C:/Users/j-wu1/Downloads/test4web/www.epfl.ch/img/main-navigation.png	(from https://www.epfl.ch/css/epfl.css)
21:08:05	93/93	---M--	200	added ('OK')	image/png	etag:%2290-5d%22	https://www.epfl.ch/img/arrow-login.png	C:/Users/j-wu1/Downloads/test4web/www.epfl.ch/img/arrow-login.png	(from https://www.epfl.ch/css/epfl.css)
21:08:06	5053/5053	---M--	200	added ('OK')	image/png	etag:%227bf6-13bd%22	https://www.epfl.ch/img/news-categories-en-bw.png	C:/Users/j-wu1/Downloads/test4web/www.epfl.ch/img/news-categories-en-bw.png	(from https://www.epfl.ch/css/sti.css)
21:08:06	3915/3915	---M--	200	added ('OK')	image/png	etag:%22b6-f4b%22	https://www.epfl.ch/img/news-categories-fr-bw.png	C:/Users/j-wu1/Downloads/test4web/www.epfl.ch/img/news-categories-fr-bw.png	(from https://www.epfl.ch/css/sti.css)
21:08:07	60330/60330	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2019:08:06%20GMT	http://biorob2.epfl.ch/pages/projects/index.php	C:/Users/j-wu1/Downloads/test4web/biorob2.epfl.ch/pages/projects/index-2.html	(from http://biorob2.epfl.ch/pages/projects/index.php?keyword=16)
